"Level 1","Level 2","Level 3","Level 4","Priority","Progress","Start","Due","Duration (Days)","Milestone","Resources",
"Integration.qlik.com demo platform","OEM good practice summary","!comment
#Some basic principles in setting up SaaS provisioning with Qlik Sense:
 - Create 1 or multiple template apps per business or process area. This way the different apps are easy maintainable and grouped. Also administrator(s) per area can maintain their specific content. A template app contains about 80% of all layout, sheets and charts.
 - Apps can be manually created through the Qlik Sense Hub or through an API call. (Our APIs work all with a JSON structure).
 - When the template app will be copied to make the customer specific one, the customer specific data must be loaded in the app. A modification must be made to the script to made it customer specific. Most of the time only the database connection must be changed  as most of the customers will have the same structure in tables and fields. All this customer specific data is already stored in a database.
 - The modification of the script can be done through APIs. 
There is also a possibility of using and INCLUDE file: This is an external file that contains customer specific script.

# To summarize:  
In the end you want that all your customers will get their own app with their own data.
For this we use a piece of software that regulates your SaaS platform, or a broker. On the Qlik Sense server we have already our template apps. These are apps that already have a script, data model and layout ready. Whenever we need to provision an app the following steps happen: 
 - A stream is created with the name of the customer.
 - A copy of the template app will be made with the name of the customer.
 - Some script is inserted or modified to make sure the correct data is loaded.
 - The app is reloaded,
 - The app gets published in the correct stream.

More information also on the [Community](https://community.qlik.com/t5/Qlik-Sense-Enterprise-Documents/Introduction-to-integrate-Qlik-Sense-in-your-Software-Site/at-p/1478692)",,"","","","","         0","0","Multiple days, Technical - 2 hours",
"Web integration","Overview web integration","iframe /webIntegration_embedded",,"","","","","         0","0","Technical - 2 hours, Integration summary, CTO, Developer",
"Web integration","An overview of sites which embedded Qlik Sense","[Qlik embedded example sites](https://webapps.qlik.com/#/)",,"","","","","         0","0","Integration summary, Introduction - 30 minutes, Developer, CTO, Product Owner, C-Level - non-technical",
"Web integration","An overview of sites which embedded Qlik Sense","## Other examples of customization",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","[Marketing 360](https://webapps.qlik.com/marketing360/index.html#/web)",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","[European datamarket](https://webapps.qlik.com/EuropeanDataMarket/index-qlik.html)",,"","","","","         0","0","Technical - 1 day, Multiple days, Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","[Barcelona Marathon example](https://webapps.qlik.com/barnamarato/index.html#/?lang=en)",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","[Best city for you example](https://webapps.qlik.com/euronews/city/index.html#/?lang=en)",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","[Best neighbourhoud example](https://webapps.qlik.com/qlarion-community-center/production/index.html#/neighborhood-insight/home)",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","> Notice that you don't have to embed our vizualizations, you can also just get the data and create your own front-end",,"","","","","         0","0","Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","For example, you can create your own loading pagine ""a custom hub"" by using the [getApplist API](https://help.qlik.com/en-US/sense-developer/June2018/Subsystems/APIs/Content/CapabilityAPIs/qlik-global-interface.htm). You obtain the app names and their icons and present them in your own HTML.",,"","","","","         0","0","Technical - 1 day, Introduction - 30 minutes",
"Web integration","An overview of sites which embedded Qlik Sense","!comment
This slide shows you a collection of example web sites where Qlik Sense has been embedded. The main URL is: [https://webapps.qlik.com](https://webapps.qlik.com).
",,"","","","","         0","0","Developer",
"Web integration","Choose the level of integration you like...","# The Qlik advantage: 1 app for all devices, no fat clients needed",,"","","","","         0","0","Developer, CTO, Technical - 2 hours",
"Web integration","Choose the level of integration you like...","- you only have to create 1 app
- without any additional work the app is accessible on any mobile device, or ready to be embedded in your platform.
- Responsive design automatically adjusts
data scale and visual representations for
different devices",,"","","","","         0","0","Developer, CTO, Technical - 2 hours",
"Web integration","Choose the level of integration you like...","web - the qlik advantage css html javascript angular.png",,"","","","","         0","0","Technical - 2 hours, Developer, CTO",
"Web integration","Choose the level of integration you like...","# Re-use the parts of Qlik Sense that you like",,"","","","","         0","0","Developer, CTO, Technical - 2 hours",
"Web integration","Choose the level of integration you like...","Use our complete client, or embed a sheet, chart or the data... Also you can choose to remove our menu's, selection bar or change the color theme.",,"","","","","         0","0","Technical - 2 hours, Developer, CTO",
"Web integration","Choose the level of integration you like...","!comment
With Qlik Sense you have the possibility to embed our hub, sheet, charts or use just the data.

# The technology used
One of the biggest advantages of Qlik Sense is the fact that an app can be used for all devices. Qlik Sense uses and supports a range of modern technologies:
- HTML5, CSS3 and JavaScript: These technologies are used to embed Qlik Sense in a web environment. The HTML will define the frame of the webpage, CSS will style the page while JavaScript will take care of the behavior.
- RequireJS, AngularJS: These frameworks are being used by Qlik Sense and can be easily reused in the web environment.
- JSON is the language being used to communicate with our engine and other services.
- The way Qlik Sense communicates with its own and other services is done through the WebSocket protocol.
- CANVAS is being used to create visualizations.
- Websockets are used for the connection between the client and the Qlik server.",,,,,,,,,
"Web integration","Embed Qlik Sense: Which options do you have to embed the resources?","#Overview of the 3 options to embed",,"","","","","         0","0","Technical - 1 hour",
"Web integration","Embed Qlik Sense: Which options do you have to embed the resources?","web - options to integrate content.png",,"","","","","         0","0","Technical - 1 hour",
"Web integration","Embed Qlik Sense: Which options do you have to embed the resources?","#Web embedding introduction video",,"","","","","         0","0","Technical - 1 hour",
"Web integration","Embed Qlik Sense: Which options do you have to embed the resources?","https://youtu.be/zuNvZ_UTmow",,"","","","","         0","0","Technical - 1 hour",
"Web integration","Embed Qlik Sense: Which options do you have to embed the resources?","web-resources to embed v2.png",,"","","","","         0","0","Technical - 1 day",
